Number of Stars,Number of Planets,Number of Moons,Circumbinary Flag,Discovery Year,Detected by Radial Velocity Variations,Detected by Pulsar Timing Variations,Detected by Pulsation Timing Variations,Detected by Transits,Detected by Astrometric Variations,Detected by Orbital Brightness Modulations,Detected by Microlensing,Detected by Eclipse Timing Variations,Detected by Imaging,Detected by Disk Kinematics,Controversial Flag,Galactic Latitude [deg],Galactic Longitude [deg],Ecliptic Latitude [deg],Ecliptic Longitude [deg],Number of Photometry Time Series,Number of Radial Velocity Time Series,Number of Stellar Spectra Measurements,Number of Emission Spectroscopy Measurements,Number of Transmission Spectroscopy Measurements
1,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,29.40593,255.23272,-27.44259,159.27879,1,0,0,0,0
3,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,51.02802,217.77244,5.87063,147.35801,1,0,0,0,0
1,1,0,0,2009,1,0,0,0,1,0,0,0,0,0,0,54.54018,191.18698,21.27172,141.67695,1,2,3,0,0
1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,44.01996,238.42937,-8.4242,153.46185,0,0,0,0,0
1,1,0,0,2004,1,0,0,0,0,0,0,0,0,0,0,51.89768,217.81208,6.43253,148.02609,1,2,2,0,0
1,1,0,0,2023,1,0,0,1,0,0,0,0,0,0,0,55.8766,201.08807,16.73862,145.50496,0,0,0,0,0
1,1,0,0,2009,1,0,0,0,1,0,0,0,0,0,0,51.39451,227.30349,1.94244,151.87139,1,2,0,0,0
1,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,50.24653,230.80783,-0.35361,152.84386,1,0,0,0,0
2,1,0,0,1999,1,0,0,0,0,0,0,0,0,0,0,56.39325,178.39109,28.73964,141.33232,1,4,0,0,0
1,1,0,0,2023,1,0,0,0,1,0,0,0,0,0,0,2.86438,281.66473,-56.93589,189.71904,0,0,0,0,0
1,1,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,23.15232,268.37226,-36.47937,170.85245,1,0,4,0,0
1,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,-78.39051,174.58567,-26.8255,12.77595,1,0,0,0,0
1,2,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,47.35154,251.20809,-9.57491,163.0288,1,5,2,0,0
1,2,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,47.35154,251.20809,-9.57491,163.0288,1,5,2,0,0
1,1,0,0,2005,1,0,0,0,0,0,0,0,0,0,0,22.22073,274.64523,-37.94095,177.9821,1,1,0,0,0
1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,48.38682,251.73609,-8.74432,163.74643,0,0,0,0,0
1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,48.38682,251.73609,-8.74432,163.74643,0,0,0,0,0
1,3,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,15.54215,279.10045,-44.5708,183.69813,0,0,0,0,0
1,3,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,15.54215,279.10045,-44.5708,183.69813,0,0,0,0,0
1,3,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,15.54215,279.10045,-44.5708,183.69813,0,0,0,0,0
2,2,0,0,2022,1,0,0,1,0,0,0,0,0,0,0,63.07361,209.2072,16.90839,154.15843,0,0,0,0,0
2,2,0,0,2022,1,0,0,1,0,0,0,0,0,0,0,63.07361,209.2072,16.90839,154.15843,0,0,0,0,0
1,2,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,-32.7211,133.79881,18.12295,32.56044,1,0,0,0,0
1,2,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,-32.7211,133.79881,18.12295,32.56044,1,0,0,0,0
1,1,0,0,2023,1,0,0,0,0,0,0,0,0,0,0,22.03395,277.70079,-38.13913,181.57134,0,0,0,0,0
1,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,64.14605,213.12817,16.08823,156.11315,1,0,1,0,0
1,1,0,0,2013,0,0,0,0,0,0,0,0,1,0,0,-8.07541,292.80268,-63.36351,218.64365,1,0,0,0,0
1,2,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,52.9432,251.41253,-4.42997,165.23999,1,1,1,0,0
1,2,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,52.9432,251.41253,-4.42997,165.23999,1,1,1,0,0
1,1,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,61.9958,169.03752,34.08375,147.26204,1,0,0,0,0
1,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,2.95274,287.94231,-55.41987,200.66344,1,0,0,0,0
1,1,0,0,2021,1,0,0,0,1,0,0,0,0,0,0,35.06048,127.80884,63.0793,109.52463,0,0,0,0,0
1,2,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,65.43126,185.11257,27.39627,152.10621,1,0,11,0,0
1,1,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,34.28324,272.33533,-25.79141,176.30834,0,0,0,0,0
1,1,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,50.76062,257.77864,-7.76574,168.27066,1,0,1,0,0
1,1,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,62.73556,166.96554,35.03396,148.17696,1,1,0,0,0
2,1,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,44.57834,264.80833,-14.86374,171.51925,1,1,2,0,0
1,3,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,27.58074,277.73064,-32.59337,181.43997,1,0,0,0,0
1,3,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,27.58074,277.73064,-32.59337,181.43997,1,0,0,0,0
1,3,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,27.58074,277.73064,-32.59337,181.43997,1,0,0,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,63.64403,166.75662,35.08975,149.29071,1,0,0,0,0
1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,47.66804,263.92264,-11.71384,171.48497,0,0,0,0,0
1,1,0,0,2019,0,0,0,0,0,0,0,0,0,1,0,-15.91403,297.36997,-66.25963,238.83696,1,0,0,0,0
1,1,0,0,2010,1,0,0,1,0,0,0,0,0,0,0,68.29493,211.16108,19.11218,159.20306,1,0,3,0,28
1,1,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,34.12242,276.91998,-26.06413,180.51717,1,0,1,0,0
1,1,0,0,2012,1,0,0,0,1,0,0,0,0,0,0,35.10611,277.3048,-25.07664,180.85105,1,0,0,0,0
2,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,67.52286,231.64806,12.92874,163.99638,1,0,0,0,0
1,1,0,0,2005,1,0,0,0,0,0,0,0,0,0,0,54.48302,263.23816,-4.94541,172.39845,1,1,1,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,57.416,145.25709,46.57161,143.85998,0,0,0,0,0
2,2,0,0,2004,1,0,0,0,0,0,0,0,0,0,0,58.5071,259.27385,-0.53181,171.17797,1,2,3,0,0
2,2,0,0,2023,1,0,0,0,0,0,0,0,0,0,0,58.5071,259.27385,-0.53181,171.17797,1,2,3,0,0
1,2,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,66.29729,162.26717,36.70724,152.78725,1,0,1,0,0
1,2,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,66.29729,162.26717,36.70724,152.78725,1,0,1,0,0
1,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,-46.01534,5.44967,-21.56372,311.72388,1,0,0,0,0
1,1,0,0,2020,1,0,0,0,0,0,0,0,0,0,0,-50.42638,0.05347,-26.36924,315.05468,1,0,0,0,0
1,1,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,-42.79818,327.40195,-47.58454,302.28406,1,0,0,0,0
1,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,12.4137,110.64326,68.1475,40.2838,1,0,0,0,0
2,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,-22.07634,85.7629,37.11583,347.65512,1,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,-61.47915,351.44971,-32.92787,326.67647,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,-61.47915,351.44971,-32.92787,326.67647,0,0,0,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,-67.66194,43.16408,-15.21188,341.63422,0,0,0,0,0
2,1,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,-56.97306,86.45885,2.80941,354.62238,1,0,0,0,0
1,1,0,0,2010,1,0,0,0,0,0,0,0,0,0,0,-63.65019,210.53871,-37.09106,30.53459,1,1,0,0,0
1,3,0,0,2005,1,0,0,0,0,0,0,0,0,0,0,-31.09476,161.55108,3.16915,51.13084,1,2,1,0,0
1,3,0,0,2006,1,0,0,0,0,0,0,0,0,0,0,-31.09476,161.55108,3.16915,51.13084,1,2,1,0,0
1,3,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,-31.09476,161.55108,3.16915,51.13084,1,2,1,0,0
1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,-45.91141,244.68607,-60.54313,48.04213,0,0,0,0,0
2,1,0,0,2022,0,0,0,0,0,0,0,0,1,0,0,-27.59176,190.1461,-16.30314,67.1525,0,0,0,0,0
1,3,0,0,2023,1,0,0,1,0,0,0,0,0,0,0,-15.18304,221.87205,-38.04872,93.75386,0,0,0,0,0
1,3,0,0,2023,1,0,0,1,0,0,0,0,0,0,0,-15.18304,221.87205,-38.04872,93.75386,0,0,0,0,0
1,3,0,0,2023,1,0,0,1,0,0,0,0,0,0,0,-15.18304,221.87205,-38.04872,93.75386,0,0,0,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,15.03799,189.41356,4.85892,104.58376,1,0,0,0,0
1,1,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,3.81532,219.02671,-25.71534,111.18856,1,0,0,0,0
1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,-15.97961,262.90636,-71.44709,135.25507,0,0,0,0,0
2,2,0,0,2020,1,0,0,0,0,0,0,0,0,0,0,1.29682,242.4005,-45.07502,127.71082,1,0,0,0,0
2,2,0,0,2020,1,0,0,0,0,0,0,0,0,0,0,1.29682,242.4005,-45.07502,127.71082,1,0,0,0,0
1,5,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,25.64577,214.5263,-8.84499,126.45937,1,0,0,0,0
1,5,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,25.64577,214.5263,-8.84499,126.45937,1,0,0,0,0
1,5,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,25.64577,214.5263,-8.84499,126.45937,1,0,0,0,0
1,5,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,25.64577,214.5263,-8.84499,126.45937,1,0,0,0,0
1,5,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,25.64577,214.5263,-8.84499,126.45937,1,0,0,0,0
1,1,0,0,2020,1,0,0,0,0,0,0,0,0,0,0,-73.09965,132.20025,-15.73197,10.20311,1,0,1,0,0
1,1,0,0,2020,1,0,0,0,0,0,0,0,0,0,0,44.35805,149.22209,46.24643,124.54326,1,0,2,0,0
1,2,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,-84.27097,159.04576,-27.05769,5.73781,1,0,0,0,0
1,2,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,-84.27097,159.04576,-27.05769,5.73781,1,0,0,0,0
1,2,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,37.18456,271.64987,-22.85728,175.93136,1,0,0,0,0
1,2,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,37.18456,271.64987,-22.85728,175.93136,1,0,0,0,0
1,1,0,0,2023,1,0,0,0,0,0,0,0,0,0,0,28.50517,277.9167,-31.66502,181.60185,0,0,0,0,0
1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,63.55725,158.59822,38.70059,149.70123,1,0,1,0,0
1,1,0,0,2021,1,0,0,0,1,0,0,0,0,0,0,23.47854,286.76567,-35.7844,191.77559,0,0,0,0,0
1,3,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,74.93234,194.2528,26.69077,163.27157,1,0,1,0,0
1,3,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,74.93234,194.2528,26.69077,163.27157,1,0,1,0,0
1,3,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,74.93234,194.2528,26.69077,163.27157,1,0,1,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,-46.03596,130.72775,8.0188,23.32092,1,0,0,0,0
1,1,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,-2.78202,303.56064,-52.66451,228.80484,1,0,0,0,0
2,1,0,0,2020,1,0,0,1,0,0,0,0,0,0,0,-60.79535,317.9426,-48.65474,330.6793,1,0,0,0,0
1,2,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,67.33047,108.79873,51.75136,172.33148,1,0,0,0,0
1,2,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,67.33047,108.79873,51.75136,172.33148,1,0,0,0,0
1,1,0,0,2017,0,0,0,0,0,0,0,0,1,0,0,11.02906,308.1786,-38.95705,221.70454,1,0,0,0,0
1,1,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,3.82372,307.99356,-44.76015,227.45368,1,0,0,0,0
1,1,0,0,2023,1,0,0,0,1,0,0,0,0,0,0,41.83496,119.37115,67.9303,129.26882,0,0,0,0,0
1,1,0,0,2020,0,0,0,1,0,0,0,0,0,0,0,20.68599,314.74755,-27.44205,220.88251,1,0,0,0,0
1,1,0,0,2017,1,0,0,0,1,0,0,0,0,0,0,21.58307,315.03364,-26.56688,220.51019,1,0,0,0,0
1,2,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,25.84003,317.04896,-22.06516,219.27865,1,0,0,0,0
1,2,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,25.84003,317.04896,-22.06516,219.27865,1,0,0,0,0
2,1,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,13.14448,319.96733,-29.93328,230.7957,1,0,0,0,0
1,1,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,7.20951,318.11482,-35.45136,234.1836,1,0,0,0,0
1,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,13.49299,330.38292,-22.32994,238.28392,1,0,0,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,25.87599,340.20225,-7.32409,234.51859,1,0,0,0,0
1,1,0,0,2010,0,0,0,0,0,0,0,0,1,0,0,22.68096,350.87055,-1.28487,242.80551,1,0,0,0,0
2,1,0,1,2019,0,0,0,0,1,0,0,0,1,0,0,20.36823,350.73395,-2.65916,244.67112,1,0,0,0,0
1,1,0,0,2009,1,0,0,0,0,0,0,0,0,0,0,22.96885,355.19966,2.23782,244.7015,1,1,1,0,0
3,1,0,0,2023,0,0,0,0,0,0,0,0,1,0,0,7.95099,345.70961,-13.56934,252.424,0,0,0,0,0
2,2,0,0,2016,1,0,0,0,1,0,0,0,0,0,0,-60.62926,285.47075,-58.59002,351.47199,1,0,0,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,27.63035,51.90862,51.17625,261.94411,0,0,0,0,0
1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,-17.81794,345.01064,-26.94735,276.00833,0,0,0,0,0
1,1,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,25.35738,91.36113,83.70419,313.84715,1,0,0,0,0
2,1,0,0,2022,0,0,0,1,0,0,0,0,0,0,0,-25.69177,336.18087,-37.50785,280.97686,0,0,0,0,0
1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,-75.33975,334.79486,-36.58332,344.44559,0,0,0,0,0
1,2,0,0,2023,1,0,0,1,0,0,0,0,0,0,0,-38.53616,144.58681,8.19976,36.11758,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,-38.53616,144.58681,8.19976,36.11758,0,0,0,0,0
1,2,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,22.45053,106.13206,78.5738,52.19561,0,0,0,0,0
1,2,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,22.45053,106.13206,78.5738,52.19561,0,0,0,0,0
1,1,0,0,2014,1,0,0,0,1,0,0,0,0,0,0,-12.37095,38.57804,20.18423,298.29437,1,0,0,0,0
1,1,0,0,2023,0,0,0,0,1,0,0,0,1,0,0,1.17139,74.44856,54.57223,319.90639,0,0,0,0,0
1,1,0,0,2023,1,0,0,0,0,0,0,0,0,0,0,43.15722,338.42026,2.47906,220.17847,1,0,0,0,0
1,1,0,0,2006,0,0,0,0,0,0,0,0,1,0,0,-28.27039,69.85975,26.63305,333.91965,1,0,1,0,0
1,1,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,-23.49177,270.17524,-81.59348,137.29626,1,0,0,0,0
2,1,0,0,2019,1,0,0,0,1,0,0,0,0,0,0,65.38752,337.84348,16.22001,202.41714,1,0,0,0,0
1,1,0,0,1999,1,0,0,0,0,0,0,0,0,0,0,-58.32307,268.80649,-61.01439,8.23883,1,4,0,0,0
2,3,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,-63.46852,228.14045,-44.66058,27.95893,1,0,0,0,0
2,3,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,-63.46852,228.14045,-44.66058,27.95893,1,0,0,0,0
2,3,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,-63.46852,228.14045,-44.66058,27.95893,1,0,0,0,0
1,4,0,0,2008,0,0,0,0,1,0,0,0,1,0,0,-35.57552,92.7646,24.52435,356.78792,1,0,0,0,0
1,4,0,0,2008,0,0,0,0,1,0,0,0,1,0,0,-35.57552,92.7646,24.52435,356.78792,1,0,0,0,0
1,4,0,0,2008,0,0,0,0,1,0,0,0,1,0,0,-35.57552,92.7646,24.52435,356.78792,1,0,0,0,0
1,4,0,0,2010,0,0,0,0,1,0,0,0,1,0,0,-35.57552,92.7646,24.52435,356.78792,1,0,0,0,0
1,1,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,-34.80236,135.41792,15.64502,32.50071,0,0,0,0,0
2,2,0,1,2011,0,0,0,0,0,0,0,1,0,0,1,-32.63809,44.76195,10.6902,317.81675,0,0,0,0,0
2,2,0,1,2011,0,0,0,0,0,0,0,1,0,0,1,-32.63809,44.76195,10.6902,317.81675,0,0,0,0,0
1,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,-7.91779,340.07657,-26.70235,263.67969,0,0,0,0,0
1,1,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,57.71659,261.42793,-1.5719,172.09726,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,32.19544,205.23994,1.58055,126.78155,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,32.44357,206.8287,0.62624,127.76207,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,32.48411,205.77785,1.37306,127.28241,0,0,0,0,0
1,1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,32.11222,205.62196,1.26762,126.90211,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,26.00524,210.53336,-5.80027,124.50004,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-11.7431,13.73298,0.42865,283.83849,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,25.35171,206.69134,-3.39755,121.9181,0,0,0,0,0
1,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,56.04852,256.65955,-2.50819,169.14807,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,48.1527,324.42967,-0.9542,209.76904,0,0,0,0,0
1,2,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-23.55083,170.97857,0.72498,62.12843,0,0,0,0,0
1,2,0,0,2020,1,0,0,0,0,0,0,0,0,0,0,-23.55083,170.97857,0.72498,62.12843,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-55.40924,134.5097,-1.24747,20.54224,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,27.55072,213.24587,-6.75607,127.22922,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,26.5165,212.27401,-6.7221,125.86771,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-52.23321,49.97279,-1.52485,333.67545,1,0,0,0,0
1,2,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,32.24587,217.62487,-6.62344,133.30555,0,0,0,0,0
1,2,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,32.24587,217.62487,-6.62344,133.30555,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,32.82069,211.19186,-2.09059,130.26462,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,33.18605,209.76527,-0.91975,129.82406,0,0,0,0,0
1,1,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,58.79109,262.46302,-0.64074,172.85774,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,33.41085,209.50031,-0.6075,129.86961,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,28.93705,206.93309,-1.48939,124.96014,0,0,0,0,0
2,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,29.53205,203.78125,1.10736,123.87997,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,36.91396,205.51379,4.08587,130.79546,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,36.72574,203.23147,5.49338,129.61133,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,46.522,318.87693,-4.5581,207.81564,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,47.99348,318.5586,-3.49207,206.77599,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,48.89736,324.40165,-0.39722,209.27827,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,52.55328,321.98145,1.4648,205.7792,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-16.57351,12.14366,-3.34516,287.22997,0,0,0,0,0
1,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,57.15621,257.61692,-1.59767,169.97053,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-15.17249,18.25721,2.41748,289.05556,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,51.82615,286.68054,-7.86259,186.42232,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,52.65691,285.33405,-7.16144,185.47705,0,0,0,0,0
1,4,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-14.0676,174.75407,2.79868,72.05155,0,0,0,0,0
1,4,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-14.0676,174.75407,2.79868,72.05155,0,0,0,0,0
1,4,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-14.0676,174.75407,2.79868,72.05155,0,0,0,0,0
1,4,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,-14.0676,174.75407,2.79868,72.05155,0,0,0,0,0
2,3,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-17.35063,174.77536,1.05393,69.26876,0,0,0,0,0
2,3,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-17.35063,174.77536,1.05393,69.26876,0,0,0,0,0
2,3,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-17.35063,174.77536,1.05393,69.26876,0,0,0,0,0
1,1,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,56.17618,292.19218,-2.96382,188.75691,0,0,0,0,0
1,6,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-62.23886,64.21591,-5.61351,345.59024,0,0,0,0,0
1,6,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-62.23886,64.21591,-5.61351,345.59024,0,0,0,0,0
1,6,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-62.23886,64.21591,-5.61351,345.59024,0,0,0,0,0
1,6,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-62.23886,64.21591,-5.61351,345.59024,0,0,0,0,0
1,6,0,0,2017,0,0,0,1,0,0,0,0,0,0,0,-62.23886,64.21591,-5.61351,345.59024,0,0,0,0,0
1,6,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,-62.23886,64.21591,-5.61351,345.59024,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,-13.40289,19.45003,4.33438,288.16346,0,0,0,0,0
1,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,61.66737,270.39884,1.60747,177.18562,0,0,0,0,0
1,1,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,52.97976,295.18424,-5.60176,191.26225,0,0,0,0,0
1,2,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,-56.5953,80.19878,2.50692,351.18323,0,0,0,0,0
1,2,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,-56.5953,80.19878,2.50692,351.18323,0,0,0,0,0
1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,32.21884,206.52797,0.70247,127.4315,0,0,0,0,0
1,2,0,0,2019,0,0,0,1,0,0,0,0,0,0,0,32.21884,206.52797,0.70247,127.4315,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-21.497,10.94419,-6.77638,290.95345,0,0,0,0,0
2,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-63.0179,126.58855,-5.9009,13.28542,0,0,0,0,0
2,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-63.0179,126.58855,-5.9009,13.28542,0,0,0,0,0
2,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-63.0179,126.58855,-5.9009,13.28542,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-55.46917,117.61097,2.80324,11.88091,0,0,0,0,0
1,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,63.14101,268.74194,3.15223,176.5735,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-53.49488,132.06341,1.12722,20.32954,0,0,0,0,0
2,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-52.84098,133.49358,1.24627,21.4014,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,55.30041,283.04022,-4.69671,183.81943,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,63.43666,282.34972,3.3687,182.69178,0,0,0,0,0
1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,59.97066,295.2137,1.11365,189.32021,0,0,0,0,0
1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,59.97066,295.2137,1.11365,189.32021,0,0,0,0,0
1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-19.71256,174.74941,-0.16969,67.24824,0,0,0,0,0
1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-19.71256,174.74941,-0.16969,67.24824,0,0,0,0,0
1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,-19.71256,174.74941,-0.16969,67.24824,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,55.16088,285.05869,-4.70162,184.9828,0,0,0,0,0
1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,55.93047,286.60409,-3.81511,185.74032,0,0,0,0,0
